	expr	job_title	location_company	name_company	salary	time	url	url_company
19	5年以上 本科或以上	智能网联产品运营专家 	深圳	深圳某主机厂	36-60万	15小时前	https://m.liepin.com/a/14062607.shtml	
20	3年以上 本科或以上	运营商销售经理 	深圳-南山区	知名上市公司	18-24万	15小时前	https://m.liepin.com/a/14689597.shtml	
21	5年以上 本科或以上	 高级电商C端产品经理 	深圳-南山区	知名公司	48-80万	15小时前	https://m.liepin.com/a/14126917.shtml	
22	2年以上 本科或以上	区域市场专员/高级专员 	深圳	IVD领域TOP外企	13-19万	15小时前	https://m.liepin.com/a/14669497.shtml	
23	3年以上 硕士或以上	大数据科学家 	深圳-福田区	金融巨头	182-260万	15小时前	https://m.liepin.com/a/14164471.shtml	
24	6年以上 本科或以上	产品总监 	深圳-南山区	O2O互联网企业	24-30万	15小时前	https://m.liepin.com/a/14292599.shtml	
25	6年以上 本科或以上	大数据架构师 	北京,深圳,厦门	某大型上市公司	24-48万	15小时前	https://m.liepin.com/a/14147925.shtml	
26	5年以上 大专或以上	高级产品经理 	厦门,杭州,深圳	某知名互联网公司	28-49万	15小时前	https://m.liepin.com/a/14303545.shtml	
27	3年以上 本科或以上	运营商BD（销售） 	深圳,武汉	国内上市软件公司	18-26万	15小时前	https://m.liepin.com/a/14618677.shtml	
28	3年以上 学历不限	高级架构师 	北京,深圳,杭州	国内某互联网企业	45-72万	15小时前	https://m.liepin.com/a/13572997.shtml	
29	5年以上 本科或以上	新房saas产品总监 	深圳-南山区	某互联网科技公司	42-72万	15小时前	https://m.liepin.com/a/14502445.shtml	
30	7年以上 本科或以上	产品总监 	深圳,杭州,北京	某BAT集团公司	64-112万	15小时前	https://m.liepin.com/a/14712731.shtml	
31	2年以上 大专或以上	华为荣耀招聘硬件产品管理 	深圳-龙岗区	世界3大手机通信设备制造商	14-22万	15小时前	https://m.liepin.com/a/14736269.shtml	
32	3年以上 大专或以上	华为招聘app产品经理 	深圳-龙岗区	世界3大手机通信设备制造商	18-30万	15小时前	https://m.liepin.com/a/14734403.shtml	
33	8年以上 本科或以上	 硬件产品经理 	深圳-南山区	国内某知名智能穿戴设备研发公司	30-48万	15小时前	https://m.liepin.com/a/14580077.shtml	
34	3年以上 大专或以上	产品经理 	北京,上海,深圳	某国内知名企业	32-45万	15小时前	https://m.liepin.com/a/14297095.shtml	
35	3年以上 本科或以上	大数据开发工程师/架构师 	北京,上海,深圳	国内知名互联网公司	26-52万	15小时前	https://m.liepin.com/a/13464567.shtml	
36	3年以上 本科或以上	产品经理 	深圳	力合科创集团有限公司	面议	15小时前	https://m.liepin.com/job/1917836827.shtml	https://m.liepin.com/company/5748992/
37	3年以上 本科或以上	硬件产品经理 	深圳	知名互联网公司	24-42万	15小时前	https://m.liepin.com/a/14631443.shtml	
38	5年以上 本科或以上	新房SaaS产品总监 	深圳-南山区	某知名房产SaaS公司	56-84万	15小时前	https://m.liepin.com/a/14432811.shtml	
39	2年以上 本科或以上	华为荣耀招聘数据分析师 	深圳	世界3大手机通信设备制造商	14-22万	15小时前	https://m.liepin.com/a/13791871.shtml	
40	5年以上 博士或以上	大数据科学家 	深圳	深圳某大型金融机构	140-180万	15小时前	https://m.liepin.com/a/14170309.shtml	
41	2年以上 本科或以上	产品经理 	深圳	某知名金融集团	24-48万	15小时前	https://m.liepin.com/a/13798835.shtml	
42	2年以上 大专或以上	C# 	深圳	某知名互联网公司	24-36万	15小时前	https://m.liepin.com/a/13752635.shtml	
43	5年以上 大专或以上	互联网产品经理 	深圳	大兴汽车集团	22-30万	15小时前	https://m.liepin.com/job/1917884533.shtml	https://m.liepin.com/company/5424864/
44	3年以上 本科或以上	设计经理 	上海,深圳,北京	国内知名上市休闲食品企业	24-36万	15小时前	https://m.liepin.com/a/13997219.shtml	
45	1年以上 本科或以上	数据分析师 	深圳	某在线机票订票系统	21-28万	15小时前	https://m.liepin.com/a/14749309.shtml	
46	2年以上 本科或以上	华为荣耀招聘数据分析师 	深圳	世界3大手机通信设备制造商	14-22万	15小时前	https://m.liepin.com/a/13790963.shtml	
47	5年以上 本科或以上	高级电商C端产品经理 	深圳	知名电商	40-56万	15小时前	https://m.liepin.com/a/14432111.shtml	
48	3年以上 本科或以上	商业产品经理 	深圳	法大大	18-30万	15小时前	https://m.liepin.com/job/1918047705.shtml	https://m.liepin.com/company/8387775/
49	1年以上 本科或以上	华为荣耀招聘数据分析师 	深圳	世界3大手机通信设备制造商	14-22万	15小时前	https://m.liepin.com/a/13778381.shtml	
50	5年以上 学历不限	运营总监 	深圳-南山区	某知名社交产品公司	36-60万	16小时前	https://m.liepin.com/a/14705305.shtml	
51	1年以上 本科或以上	高级数据挖掘工程师 	北京,上海,深圳	国内知名互联网公司	60-96万	17小时前	https://m.liepin.com/a/14790159.shtml	
52	3年以上 大专或以上	产品开发经理（电商） 	深圳-龙华区	深圳市远古科技有限公司	18-24万	18小时前	https://m.liepin.com/job/1919864517.shtml	https://m.liepin.com/company/9693845/
53	1年以上 大专或以上	产品开发专员电商 	深圳-龙华区	深圳市远古科技有限公司	12-18万	18小时前	https://m.liepin.com/job/1919864513.shtml	https://m.liepin.com/company/9693845/
54	5年以上 本科或以上	高级数据分析师 	深圳	国内某互联网金融公司（独角兽企业）	24-48万	20小时前	https://m.liepin.com/a/13268205.shtml	
